graph,person_id,category_id,direction,amount
q1_graph1,475130,595298,spending,760.17
q1_graph1,475130,466907,spending,750.34
q1_graph1,475130,589943,spending,2085.7
q1_graph1,475130,577992,spending,48.06
q1_graph1,475130,537281,spending,227.9
q1_graph1,475130,523927,spending,873.6
q1_graph1,475130,580426,spending,606.11
q1_graph1,475130,595581,spending,923.51
q1_graph1,475130,616315,spending,691.64
q1_graph1,475130,642329,spending,233.2
q1_graph1,475130,503701,spending,1402.55
q1_graph1,475130,571970,spending,32.31
q1_graph1,475130,632961,spending,136.86
q1_graph1,475130,473173,spending,1083.35
q1_graph1,475130,620120,spending,598.5
q1_graph1,596193,527449,spending,25.88
q1_graph1,596193,459381,spending,498.56
q1_graph1,596193,595298,spending,3494.46
q1_graph1,596193,466907,spending,215.51
q1_graph1,596193,577992,spending,5715.91
q1_graph1,596193,523927,spending,80.41
q1_graph1,596193,580426,spending,114.24
q1_graph1,596193,642329,spending,762.62
q1_graph1,596193,503701,spending,3200.76
q1_graph1,596193,571970,spending,5.5
q1_graph1,596193,632961,spending,505.63
q1_graph1,596193,473173,spending,512.2
q1_graph1,596193,620120,spending,1413.95
q1_graph1,596193,575030,spending,740.74
q1_graph1,596193,621924,spending,5373.2
q1_graph1,576641,567195,spending,101.93
q1_graph1,576641,527449,spending,57.7
q1_graph1,576641,459381,spending,385.35
q1_graph1,576641,595298,spending,1277.17
q1_graph1,576641,466907,spending,607.0
q1_graph1,576641,589943,spending,564.31
q1_graph1,576641,537281,spending,276.28
q1_graph1,576641,523927,spending,496.73
q1_graph1,576641,580426,spending,480.73
q1_graph1,576641,595581,spending,878.76
q1_graph1,576641,503701,spending,1617.76
q1_graph1,576641,571970,spending,62.22
q1_graph1,576641,473173,spending,349.8
q1_graph1,576641,620120,spending,532.92
q1_graph1,576641,575030,spending,367.71
q1_graph1,550361,630626,spending,2681.86
q1_graph1,550361,536346,spending,1078.75
q1_graph1,550361,567195,spending,2912.89
q1_graph1,550361,527449,spending,114.69
q1_graph1,550361,459381,spending,235.5
q1_graph1,550361,595298,spending,1135.49
q1_graph1,550361,589943,spending,2474.91
q1_graph1,550361,537281,spending,489.54
q1_graph1,550361,523927,spending,94.05
q1_graph1,550361,580426,spending,382.99
q1_graph1,550361,595581,spending,820.04
q1_graph1,550361,642329,spending,201.32
q1_graph1,550361,503701,spending,1870.79
q1_graph1,550361,571970,spending,152.14
q1_graph1,550361,644226,spending,1378.84
q1_graph1,550361,473173,spending,333.88
q1_graph1,550361,620120,spending,94.43
q1_graph1,550361,575030,spending,3691.55
q1_graph1,550361,621924,spending,626.0
q1_graph1,463777,630626,spending,583.52
q1_graph1,463777,536346,spending,763.66
q1_graph1,463777,520660,spending,1823.5
q1_graph1,463777,567195,spending,851.71
q1_graph1,463777,527449,spending,193.02
q1_graph1,463777,459381,spending,436.8
q1_graph1,463777,595298,spending,1409.48
q1_graph1,463777,466907,spending,208.84
q1_graph1,463777,589943,spending,427.55
q1_graph1,463777,577992,spending,4864.11
q1_graph1,463777,537281,spending,474.25
q1_graph1,463777,523927,spending,1561.97
q1_graph1,463777,580426,spending,316.86
q1_graph1,463777,595581,spending,693.07
q1_graph1,463777,616315,spending,1471.99
q1_graph1,463777,503701,spending,1690.67
q1_graph1,463777,644226,spending,205.66
q1_graph1,463777,632961,spending,73.59
q1_graph1,463777,473173,spending,522.83
q1_graph1,463777,575030,spending,2870.09
q1_graph1,463777,621924,spending,4575.82
q1_graph1,654763,503218,spending,566.76
q1_graph1,654763,630626,spending,4412.63
q1_graph1,654763,567195,spending,1941.65
q1_graph1,654763,527449,spending,399.58
q1_graph1,654763,459381,spending,613.32
q1_graph1,654763,595298,spending,3795.32
q1_graph1,654763,466907,spending,511.93
q1_graph1,654763,589943,spending,2217.83
q1_graph1,654763,537281,spending,1069.28
q1_graph1,654763,580426,spending,169.61
q1_graph1,654763,595581,spending,1643.03
q1_graph1,654763,642329,spending,50.58
q1_graph1,654763,503701,spending,1933.55
q1_graph1,654763,632961,spending,431.16
q1_graph1,654763,473173,spending,81.33
q1_graph1,654763,620120,spending,319.93
q1_graph1,654763,575030,spending,568.9
q1_graph1,654763,621924,spending,1537.07
q1_graph1,529922,630626,spending,6042.72
q1_graph1,529922,536346,spending,561.9
q1_graph1,529922,520660,spending,1056.71
q1_graph1,529922,567195,spending,889.15
q1_graph1,529922,527449,spending,233.11
q1_graph1,529922,459381,spending,388.16
q1_graph1,529922,595298,spending,2032.07
q1_graph1,529922,466907,spending,512.78
q1_graph1,529922,589943,spending,3011.76
q1_graph1,529922,577992,spending,920.72
q1_graph1,529922,523927,spending,690.54
q1_graph1,529922,580426,spending,481.91
q1_graph1,529922,595581,spending,2047.56
q1_graph1,529922,616315,spending,1647.79
q1_graph1,529922,642329,spending,220.36
q1_graph1,529922,503701,spending,3689.19
q1_graph1,529922,571970,spending,119.01
q1_graph1,529922,644226,spending,1072.89
q1_graph1,529922,632961,spending,390.31
q1_graph1,529922,473173,spending,1715.33
q1_graph1,529922,620120,spending,7263.71
q1_graph1,529922,575030,spending,9216.46
q1_graph1,529922,621924,spending,1790.27
q1_graph1,599063,630626,spending,2267.03
q1_graph1,599063,536346,spending,1307.49
q1_graph1,599063,520660,spending,2061.29
q1_graph1,599063,567195,spending,960.36
q1_graph1,599063,527449,spending,54.66
q1_graph1,599063,459381,spending,414.66
q1_graph1,599063,595298,spending,2085.13
q1_graph1,599063,606730,spending,1092.76
q1_graph1,599063,589943,spending,1526.12
q1_graph1,599063,577992,spending,554.65
q1_graph1,599063,523927,spending,1346.45
q1_graph1,599063,616315,spending,1443.58
q1_graph1,599063,642329,spending,581.21
q1_graph1,599063,503701,spending,3459.56
q1_graph1,599063,644226,spending,2836.08
q1_graph1,599063,632961,spending,507.66
q1_graph1,599063,473173,spending,2708.54
q1_graph1,599063,620120,spending,3118.43
q1_graph1,599063,621924,spending,746.42
q1_graph1,622296,630626,spending,5301.05
q1_graph1,622296,536346,spending,942.41
q1_graph1,622296,520660,spending,3331.5
q1_graph1,622296,567195,spending,2796.56
q1_graph1,622296,527449,spending,170.12
q1_graph1,622296,459381,spending,667.4
q1_graph1,622296,595298,spending,567.63
q1_graph1,622296,466907,spending,554.54
q1_graph1,622296,589943,spending,2927.57
q1_graph1,622296,577992,spending,750.85
q1_graph1,622296,595581,spending,2215.35
q1_graph1,622296,616315,spending,1981.13
q1_graph1,622296,503701,spending,2446.33
q1_graph1,622296,571970,spending,164.15
q1_graph1,622296,644226,spending,623.17
q1_graph1,622296,632961,spending,229.1
q1_graph1,622296,473173,spending,347.59
q1_graph1,622296,620120,spending,4579.47
q1_graph1,622296,575030,spending,965.86
q1_graph1,622296,621924,spending,19.92
q1_graph1,512397,640784,spending,1119.13
q1_graph1,512397,630626,spending,6106.78
q1_graph1,512397,536346,spending,881.23
q1_graph1,512397,520660,spending,4200.84
q1_graph1,512397,567195,spending,4880.51
q1_graph1,512397,527449,spending,343.32
q1_graph1,512397,459381,spending,993.54
q1_graph1,512397,595298,spending,2840.81
q1_graph1,512397,466907,spending,711.5
q1_graph1,512397,606730,spending,1254.79
q1_graph1,512397,577992,spending,739.49
q1_graph1,512397,537281,spending,732.21
q1_graph1,512397,523927,spending,3252.44
q1_graph1,512397,595581,spending,6308.05
q1_graph1,512397,616315,spending,321.43
q1_graph1,512397,642329,spending,1180.66
q1_graph1,512397,571970,spending,22.79
q1_graph1,512397,644226,spending,1984.33
q1_graph1,512397,632961,spending,913.17
q1_graph1,512397,473173,spending,4962.24
q1_graph1,512397,620120,spending,4388.86
q1_graph1,512397,575030,spending,11068.6
q1_graph1,512397,621924,spending,2487.82
q1_graph1,493044,630626,spending,5087.5
q1_graph1,493044,536346,spending,1472.52
q1_graph1,493044,520660,spending,822.4
q1_graph1,493044,567195,spending,1684.01
q1_graph1,493044,527449,spending,377.6
q1_graph1,493044,459381,spending,224.81
q1_graph1,493044,595298,spending,1684.21
q1_graph1,493044,466907,spending,658.91
q1_graph1,493044,537281,spending,1094.45
q1_graph1,493044,523927,spending,75.77
q1_graph1,493044,580426,spending,130.79
q1_graph1,493044,595581,spending,1412.76
q1_graph1,493044,642329,spending,125.63
q1_graph1,493044,503701,spending,2554.09
q1_graph1,493044,644226,spending,1702.58
q1_graph1,493044,632961,spending,45.08
q1_graph1,493044,473173,spending,1858.42
q1_graph1,493044,620120,spending,774.25
q1_graph1,493044,575030,spending,7441.46
q1_graph1,493044,621924,spending,1167.94
q1_graph1,592414,567195,spending,5063.82
q1_graph1,592414,527449,spending,576.89
q1_graph1,592414,459381,spending,1265.29
q1_graph1,592414,595298,spending,3137.79
q1_graph1,592414,466907,spending,1107.68
q1_graph1,592414,589943,spending,5302.38
q1_graph1,592414,577992,spending,1441.09
q1_graph1,592414,537281,spending,720.36
q1_graph1,592414,523927,spending,4573.48
q1_graph1,592414,580426,spending,483.1
q1_graph1,592414,595581,spending,2658.66
q1_graph1,592414,616315,spending,3429.01
q1_graph1,592414,642329,spending,1882.53
q1_graph1,592414,503701,spending,2522.31
q1_graph1,592414,571970,spending,243.81
q1_graph1,592414,473173,spending,725.17
q1_graph1,575704,527449,spending,749.74
q1_graph1,575704,459381,spending,2391.69
q1_graph1,575704,595298,spending,4273.66
q1_graph1,575704,606730,spending,196.03
q1_graph1,575704,589943,spending,9784.56
q1_graph1,575704,537281,spending,1557.66
q1_graph1,575704,523927,spending,1911.13
q1_graph1,575704,580426,spending,693.04
q1_graph1,575704,595581,spending,4613.15
q1_graph1,575704,503701,spending,2660.68
q1_graph1,575704,632961,spending,849.79
q1_graph1,575704,473173,spending,3479.68
q1_graph1,575704,620120,spending,2255.94
q1_graph1,654981,567195,spending,1787.56
q1_graph1,654981,527449,spending,558.05
q1_graph1,654981,459381,spending,1805.45
q1_graph1,654981,595298,spending,1269.47
q1_graph1,654981,466907,spending,655.88
q1_graph1,654981,577992,spending,5306.54
q1_graph1,654981,537281,spending,244.2
q1_graph1,654981,523927,spending,2434.08
q1_graph1,654981,580426,spending,386.83
q1_graph1,654981,595581,spending,986.55
q1_graph1,654981,503701,spending,586.73
q1_graph1,654981,571970,spending,499.85
q1_graph1,654981,632961,spending,620.87
q1_graph1,654981,473173,spending,732.43
q1_graph1,654981,620120,spending,2151.07
q1_graph1,575859,567195,spending,477.89
q1_graph1,575859,527449,spending,132.1
q1_graph1,575859,459381,spending,766.88
q1_graph1,575859,595298,spending,366.2
q1_graph1,575859,589943,spending,1168.58
q1_graph1,575859,537281,spending,2274.47
q1_graph1,575859,523927,spending,976.38
q1_graph1,575859,580426,spending,779.37
q1_graph1,575859,595581,spending,2474.64
q1_graph1,575859,503701,spending,183.4
q1_graph1,575859,473173,spending,440.95
q1_graph1,575859,620120,spending,1543.6
q1_graph1,575859,575030,spending,9070.65
q1_graph1,575859,621924,spending,1296.75
q1_graph1,640464,567195,spending,3406.61
q1_graph1,640464,527449,spending,493.08
q1_graph1,640464,459381,spending,2318.11
q1_graph1,640464,595298,spending,5720.56
q1_graph1,640464,466907,spending,1136.42
q1_graph1,640464,589943,spending,162.29
q1_graph1,640464,577992,spending,7905.27
q1_graph1,640464,537281,spending,20.21
q1_graph1,640464,523927,spending,899.28
q1_graph1,640464,580426,spending,129.52
q1_graph1,640464,595581,spending,1315.33
q1_graph1,640464,616315,spending,4161.23
q1_graph1,640464,571970,spending,426.58
q1_graph1,640464,632961,spending,422.5
q1_graph1,640464,473173,spending,1259.0
q1_graph1,640464,621924,spending,3780.69
q1_graph1,505722,503218,spending,4118.47
q1_graph1,505722,630626,spending,34840.3
q1_graph1,505722,567195,spending,62750.4
q1_graph1,505722,527449,spending,238.75
q1_graph1,505722,459381,spending,1721.87
q1_graph1,505722,595298,spending,6060.91
q1_graph1,505722,466907,spending,4593.29
q1_graph1,505722,589943,spending,20056.8
q1_graph1,505722,537281,spending,1137.66
q1_graph1,505722,580426,spending,3425.98
q1_graph1,505722,595581,spending,11587.2
q1_graph1,505722,616315,spending,14641.3
q1_graph1,505722,642329,spending,11493.8
q1_graph1,505722,503701,spending,12163.6
q1_graph1,505722,473173,spending,8086.96
q1_graph1,505722,620120,spending,9231.82
q1_graph1,505722,621924,spending,9236.96
q1_graph1,517273,630626,spending,18476.7
q1_graph1,517273,527449,spending,461.18
q1_graph1,517273,459381,spending,1589.03
q1_graph1,517273,595298,spending,18128.6
q1_graph1,517273,466907,spending,3709.53
q1_graph1,517273,589943,spending,6858.84
q1_graph1,517273,577992,spending,8669.64
q1_graph1,517273,523927,spending,1775.55
q1_graph1,517273,580426,spending,286.56
q1_graph1,517273,595581,spending,8511.84
q1_graph1,517273,616315,spending,5037.65
q1_graph1,517273,642329,spending,3021.52
q1_graph1,517273,503701,spending,5355.92
q1_graph1,517273,571970,spending,436.23
q1_graph1,517273,632961,spending,2229.71
q1_graph1,517273,473173,spending,1112.61
q1_graph1,517273,620120,spending,20241.9
q1_graph1,517273,575030,spending,14630.5
q1_graph1,517273,621924,spending,1370.28
q1_graph1,492286,630626,spending,12542.5
q1_graph1,492286,567195,spending,14538.3
q1_graph1,492286,527449,spending,883.83
q1_graph1,492286,459381,spending,1166.8
q1_graph1,492286,595298,spending,2904.37
q1_graph1,492286,466907,spending,1376.82
q1_graph1,492286,537281,spending,598.14
q1_graph1,492286,523927,spending,5422.26
q1_graph1,492286,595581,spending,5061.07
q1_graph1,492286,616315,spending,7666.8
q1_graph1,492286,642329,spending,905.48
q1_graph1,492286,503701,spending,4242.92
q1_graph1,492286,571970,spending,260.88
q1_graph1,492286,632961,spending,1609.83
q1_graph1,492286,473173,spending,794.47
q1_graph1,492286,620120,spending,15251.0
q1_graph1,492286,575030,spending,39657.7
q1_graph1,492286,621924,spending,72.49
q1_graph1,636961,503218,spending,1323.6
q1_graph1,636961,630626,spending,3939.83
q1_graph1,636961,567195,spending,2846.66
q1_graph1,636961,527449,spending,884.99
q1_graph1,636961,459381,spending,2423.74
q1_graph1,636961,595298,spending,375.3
q1_graph1,636961,466907,spending,587.83
q1_graph1,636961,589943,spending,0.46
q1_graph1,636961,577992,spending,450.03
q1_graph1,636961,537281,spending,274.65
q1_graph1,636961,523927,spending,3215.16
q1_graph1,636961,580426,spending,76.17
q1_graph1,636961,595581,spending,917.55
q1_graph1,636961,642329,spending,5236.45
q1_graph1,636961,503701,spending,2976.51
q1_graph1,636961,571970,spending,559.3
q1_graph1,636961,473173,spending,410.44
q1_graph1,636961,621924,spending,2524.68
q1_graph1,570411,630626,spending,15868.4
q1_graph1,570411,536346,spending,5580.8
q1_graph1,570411,520660,spending,5688.59
q1_graph1,570411,567195,spending,17179.0
q1_graph1,570411,527449,spending,574.26
q1_graph1,570411,459381,spending,1991.54
q1_graph1,570411,595298,spending,2665.72
q1_graph1,570411,466907,spending,690.53
q1_graph1,570411,577992,spending,1689.51
q1_graph1,570411,580426,spending,1317.79
q1_graph1,570411,595581,spending,3426.73
q1_graph1,570411,503701,spending,2200.13
q1_graph1,570411,571970,spending,578.66
q1_graph1,570411,644226,spending,4046.65
q1_graph1,570411,473173,spending,985.43
q1_graph1,570411,620120,spending,12330.7
q1_graph1,570411,575030,spending,5599.51
q1_graph1,570411,621924,spending,2276.97
q1_graph1,623295,567195,spending,699.55
q1_graph1,623295,527449,spending,182.71
q1_graph1,623295,459381,spending,216.96
q1_graph1,623295,595298,spending,785.52
q1_graph1,623295,466907,spending,656.77
q1_graph1,623295,589943,spending,1949.02
q1_graph1,623295,577992,spending,325.56
q1_graph1,623295,537281,spending,691.26
q1_graph1,623295,523927,spending,1906.6
q1_graph1,623295,595581,spending,802.67
q1_graph1,623295,503701,spending,1189.79
q1_graph1,623295,473173,spending,1553.68
q1_graph1,623295,620120,spending,1131.2
q1_graph1,623295,621924,spending,1099.51
q1_graph1,492777,630626,spending,2838.79
q1_graph1,492777,567195,spending,1073.08
q1_graph1,492777,527449,spending,124.26
q1_graph1,492777,459381,spending,360.75
q1_graph1,492777,595298,spending,611.56
q1_graph1,492777,466907,spending,128.47
q1_graph1,492777,589943,spending,1598.66
q1_graph1,492777,580426,spending,185.63
q1_graph1,492777,616315,spending,535.22
q1_graph1,492777,642329,spending,815.28
q1_graph1,492777,503701,spending,1619.79
q1_graph1,492777,571970,spending,146.65
q1_graph1,492777,632961,spending,147.32
q1_graph1,492777,473173,spending,1461.98
q1_graph1,492777,575030,spending,6491.57
q1_graph1,492777,621924,spending,1518.45
q1_graph1,629717,630626,spending,4249.15
q1_graph1,629717,567195,spending,2015.43
q1_graph1,629717,527449,spending,73.2
q1_graph1,629717,459381,spending,889.2
q1_graph1,629717,595298,spending,2575.65
q1_graph1,629717,466907,spending,312.96
q1_graph1,629717,589943,spending,2726.24
q1_graph1,629717,577992,spending,1563.82
q1_graph1,629717,523927,spending,654.51
q1_graph1,629717,580426,spending,245.42
q1_graph1,629717,616315,spending,2484.21
q1_graph1,629717,642329,spending,192.93
q1_graph1,629717,503701,spending,1856.92
q1_graph1,629717,632961,spending,281.98
q1_graph1,629717,473173,spending,478.91
q1_graph1,629717,620120,spending,843.46
q1_graph1,629717,575030,spending,4168.46
q1_graph1,629717,621924,spending,296.54
q1_graph1,502591,630626,spending,4144.78
q1_graph1,502591,536346,spending,1101.4
q1_graph1,502591,520660,spending,4874.08
q1_graph1,502591,567195,spending,536.87
q1_graph1,502591,527449,spending,768.82
q1_graph1,502591,459381,spending,382.45
q1_graph1,502591,595298,spending,4093.29
q1_graph1,502591,466907,spending,631.99
q1_graph1,502591,577992,spending,1369.2
q1_graph1,502591,537281,spending,1399.54
q1_graph1,502591,523927,spending,266.52
q1_graph1,502591,595581,spending,2099.77
q1_graph1,502591,616315,spending,2810.98
q1_graph1,502591,503701,spending,5503.51
q1_graph1,502591,571970,spending,218.21
q1_graph1,502591,644226,spending,814.8
q1_graph1,502591,632961,spending,488.63
q1_graph1,502591,473173,spending,669.18
q1_graph1,502591,620120,spending,9247.45
q1_graph1,502591,621924,spending,2572.76
q1_graph1,569820,640784,spending,273.24
q1_graph1,569820,630626,spending,8464.39
q1_graph1,569820,567195,spending,2942.39
q1_graph1,569820,527449,spending,87.4
q1_graph1,569820,459381,spending,629.72
q1_graph1,569820,595298,spending,3574.6
q1_graph1,569820,466907,spending,808.95
q1_graph1,569820,606730,spending,534.52
q1_graph1,569820,589943,spending,5383.92
q1_graph1,569820,537281,spending,647.27
q1_graph1,569820,523927,spending,3093.55
q1_graph1,569820,580426,spending,2682.75
q1_graph1,569820,595581,spending,2875.99
q1_graph1,569820,642329,spending,1345.06
q1_graph1,569820,503701,spending,3718.44
q1_graph1,569820,571970,spending,604.29
q1_graph1,569820,632961,spending,1512.55
q1_graph1,569820,473173,spending,97.31
q1_graph1,569820,620120,spending,73919.0
q1_graph1,569820,575030,spending,7133.86
q1_graph1,569820,621924,spending,6704.79
q1_graph1,591682,640784,spending,1502.74
q1_graph1,591682,630626,spending,5662.73
q1_graph1,591682,536346,spending,678.13
q1_graph1,591682,520660,spending,986.71
q1_graph1,591682,527449,spending,218.03
q1_graph1,591682,459381,spending,622.49
q1_graph1,591682,595298,spending,3245.92
q1_graph1,591682,466907,spending,946.77
q1_graph1,591682,589943,spending,1180.7
q1_graph1,591682,537281,spending,712.92
q1_graph1,591682,523927,spending,2053.41
q1_graph1,591682,580426,spending,220.8
q1_graph1,591682,595581,spending,2019.74
q1_graph1,591682,616315,spending,943.81
q1_graph1,591682,642329,spending,599.59
q1_graph1,591682,644226,spending,1694.31
q1_graph1,591682,632961,spending,806.75
q1_graph1,591682,473173,spending,2644.97
q1_graph1,591682,620120,spending,6090.91
q1_graph1,591682,575030,spending,4091.49
q1_graph1,591682,621924,spending,137.73
q1_graph1,632150,630626,spending,4811.33
q1_graph1,632150,527449,spending,303.25
q1_graph1,632150,459381,spending,790.06
q1_graph1,632150,595298,spending,1224.3
q1_graph1,632150,466907,spending,658.42
q1_graph1,632150,589943,spending,2231.39
q1_graph1,632150,523927,spending,1608.67
q1_graph1,632150,580426,spending,915.47
q1_graph1,632150,595581,spending,1996.2
q1_graph1,632150,616315,spending,1118.52
q1_graph1,632150,503701,spending,822.59
q1_graph1,632150,473173,spending,1302.15
q1_graph1,632150,620120,spending,3720.79
q1_graph1,632150,621924,spending,803.32
q1_graph1,616050,630626,spending,6218.94
q1_graph1,616050,536346,spending,540.85
q1_graph1,616050,567195,spending,9865.87
q1_graph1,616050,527449,spending,142.08
q1_graph1,616050,459381,spending,510.26
q1_graph1,616050,595298,spending,3407.94
q1_graph1,616050,466907,spending,824.91
q1_graph1,616050,589943,spending,2521.46
q1_graph1,616050,523927,spending,1136.81
q1_graph1,616050,595581,spending,4913.07
q1_graph1,616050,503701,spending,2707.57
q1_graph1,616050,644226,spending,1036.27
q1_graph1,616050,632961,spending,360.95
q1_graph1,616050,473173,spending,821.76
q1_graph1,616050,620120,spending,8076.13
q1_graph1,616050,575030,spending,7832.08
q1_graph1,616050,621924,spending,1670.72
q1_graph1,533140,630626,spending,3150.22
q1_graph1,533140,567195,spending,534.56
q1_graph1,533140,527449,spending,96.46
q1_graph1,533140,459381,spending,279.66
q1_graph1,533140,595298,spending,1314.31
q1_graph1,533140,466907,spending,507.01
q1_graph1,533140,577992,spending,530.6
q1_graph1,533140,537281,spending,497.08
q1_graph1,533140,616315,spending,239.94
q1_graph1,533140,642329,spending,1131.24
q1_graph1,533140,503701,spending,1741.49
q1_graph1,533140,571970,spending,85.16
q1_graph1,533140,632961,spending,290.73
q1_graph1,533140,473173,spending,1516.94
q1_graph1,533140,620120,spending,333.78
q1_graph2,604021,630626,spending,2258.44
q1_graph2,604021,536346,spending,561.5
q1_graph2,604021,520660,spending,881.17
q1_graph2,604021,527449,spending,134.84
q1_graph2,604021,459381,spending,193.22
q1_graph2,604021,595298,spending,355.82
q1_graph2,604021,466907,spending,209.22
q1_graph2,604021,577992,spending,31.35
q1_graph2,604021,580426,spending,132.22
q1_graph2,604021,595581,spending,421.43
q1_graph2,604021,616315,spending,234.74
q1_graph2,604021,503701,spending,176.53
q1_graph2,604021,571970,spending,84.22
q1_graph2,604021,644226,spending,766.83
q1_graph2,604021,632961,spending,92.79
q1_graph2,604021,473173,spending,1234.6
q1_graph2,604021,620120,spending,473.95
q1_graph2,604021,575030,spending,1236.75
q1_graph2,604021,621924,spending,658.78
q1_graph2,533094,640784,spending,318.41
q1_graph2,533094,630626,spending,3402.76
q1_graph2,533094,536346,spending,285.79
q1_graph2,533094,520660,spending,2267.78
q1_graph2,533094,567195,spending,1613.63
q1_graph2,533094,527449,spending,370.94
q1_graph2,533094,459381,spending,284.32
q1_graph2,533094,595298,spending,782.5
q1_graph2,533094,466907,spending,242.12
q1_graph2,533094,577992,spending,1395.87
q1_graph2,533094,537281,spending,497.09
q1_graph2,533094,523927,spending,1242.83
q1_graph2,533094,616315,spending,1332.94
q1_graph2,533094,642329,spending,148.27
q1_graph2,533094,503701,spending,2402.81
q1_graph2,533094,571970,spending,78.91
q1_graph2,533094,644226,spending,924.08
q1_graph2,533094,632961,spending,110.68
q1_graph2,533094,473173,spending,1348.11
q1_graph2,533094,620120,spending,5654.7
q1_graph2,606043,630626,spending,2361.75
q1_graph2,606043,536346,spending,499.47
q1_graph2,606043,520660,spending,1829.16
q1_graph2,606043,567195,spending,373.74
q1_graph2,606043,527449,spending,52.3
q1_graph2,606043,459381,spending,288.2
q1_graph2,606043,595298,spending,520.41
q1_graph2,606043,466907,spending,412.72
q1_graph2,606043,589943,spending,1457.54
q1_graph2,606043,577992,spending,804.23
q1_graph2,606043,523927,spending,993.32
q1_graph2,606043,595581,spending,639.26
q1_graph2,606043,616315,spending,260.21
q1_graph2,606043,571970,spending,76.04
q1_graph2,606043,644226,spending,210.77
q1_graph2,606043,632961,spending,112.26
q1_graph2,606043,473173,spending,1067.92
q1_graph2,606043,620120,spending,2296.04
q1_graph2,606043,575030,spending,6003.36
q1_graph2,595057,503218,spending,206.77
q1_graph2,595057,630626,spending,1361.75
q1_graph2,595057,567195,spending,97.02
q1_graph2,595057,527449,spending,99.71
q1_graph2,595057,459381,spending,337.97
q1_graph2,595057,595298,spending,419.67
q1_graph2,595057,466907,spending,272.56
q1_graph2,595057,589943,spending,561.93
q1_graph2,595057,580426,spending,28.62
q1_graph2,595057,642329,spending,273.79
q1_graph2,595057,503701,spending,913.8
q1_graph2,595057,632961,spending,129.16
q1_graph2,595057,473173,spending,855.02
q1_graph2,595057,620120,spending,863.35
q1_graph2,595057,575030,spending,4289.16
q1_graph2,595057,621924,spending,350.13
q1_graph2,634181,630626,spending,2609.07
q1_graph2,634181,536346,spending,800.36
q1_graph2,634181,520660,spending,2233.87
q1_graph2,634181,527449,spending,184.39
q1_graph2,634181,459381,spending,267.63
q1_graph2,634181,595298,spending,299.54
q1_graph2,634181,466907,spending,469.3
q1_graph2,634181,589943,spending,729.69
q1_graph2,634181,577992,spending,1370.33
q1_graph2,634181,523927,spending,912.34
q1_graph2,634181,580426,spending,65.04
q1_graph2,634181,595581,spending,32.69
q1_graph2,634181,642329,spending,354.0
q1_graph2,634181,503701,spending,1164.48
q1_graph2,634181,571970,spending,47.31
q1_graph2,634181,644226,spending,811.15
q1_graph2,634181,632961,spending,402.65
q1_graph2,634181,473173,spending,228.04
q1_graph2,634181,620120,spending,3565.2
q1_graph2,634181,575030,spending,2201.95
q1_graph2,548320,503218,spending,479.23
q1_graph2,548320,630626,spending,1270.54
q1_graph2,548320,536346,spending,477.22
q1_graph2,548320,520660,spending,333.79
q1_graph2,548320,567195,spending,878.46
q1_graph2,548320,527449,spending,64.15
q1_graph2,548320,459381,spending,340.62
q1_graph2,548320,595298,spending,1531.39
q1_graph2,548320,466907,spending,500.35
q1_graph2,548320,606730,spending,448.03
q1_graph2,548320,537281,spending,357.11
q1_graph2,548320,523927,spending,791.93
q1_graph2,548320,595581,spending,13.93
q1_graph2,548320,616315,spending,520.35
q1_graph2,548320,642329,spending,292.58
q1_graph2,548320,503701,spending,488.52
q1_graph2,548320,571970,spending,139.89
q1_graph2,548320,644226,spending,156.49
q1_graph2,548320,632961,spending,115.48
q1_graph2,548320,473173,spending,1123.42
q1_graph2,548320,620120,spending,1071.33
q1_graph2,548320,575030,spending,3982.11
q1_graph2,548320,621924,spending,575.08
q1_graph2,505965,630626,spending,3348.11
q1_graph2,505965,536346,spending,271.34
q1_graph2,505965,520660,spending,1221.26
q1_graph2,505965,567195,spending,3171.42
q1_graph2,505965,527449,spending,79.82
q1_graph2,505965,459381,spending,227.65
q1_graph2,505965,595298,spending,82.96
q1_graph2,505965,466907,spending,322.05
q1_graph2,505965,577992,spending,489.12
q1_graph2,505965,537281,spending,572.58
q1_graph2,505965,523927,spending,515.71
q1_graph2,505965,580426,spending,141.3
q1_graph2,505965,595581,spending,78.42
q1_graph2,505965,503701,spending,874.89
q1_graph2,505965,571970,spending,61.62
q1_graph2,505965,644226,spending,881.15
q1_graph2,505965,473173,spending,126.48
q1_graph2,505965,620120,spending,1141.88
q1_graph2,505965,575030,spending,1428.67
q1_graph2,505965,621924,spending,647.87
q1_graph2,572413,640784,spending,88.82
q1_graph2,572413,630626,spending,1983.14
q1_graph2,572413,536346,spending,428.32
q1_graph2,572413,520660,spending,390.65
q1_graph2,572413,567195,spending,1743.69
q1_graph2,572413,527449,spending,73.26
q1_graph2,572413,459381,spending,295.58
q1_graph2,572413,595298,spending,754.28
q1_graph2,572413,466907,spending,187.96
q1_graph2,572413,580426,spending,187.52
q1_graph2,572413,595581,spending,447.6
q1_graph2,572413,616315,spending,426.93
q1_graph2,572413,642329,spending,7.71
q1_graph2,572413,503701,spending,228.08
q1_graph2,572413,644226,spending,416.46
q1_graph2,572413,632961,spending,135.67
q1_graph2,572413,473173,spending,252.47
q1_graph2,572413,620120,spending,98.62
